EntryTime,Type,TakeProfitDate,ExitDate,return,slug
2022-09-08 00:00:00,short,2022-09-28 12:00:00,2022-09-10 00:00:00,-0.0975386093361087,FET
2022-10-19 12:00:00,short,2022-11-03 00:00:00,2022-11-03 00:00:00,-0.0298329355608591,FET
2022-10-26 00:00:00,long,2022-11-08 00:00:00,2022-11-03 12:00:00,0.0157575757575756,FET
2022-11-01 00:00:00,short,2022-12-04 00:00:00,2022-11-03 12:00:00,-0.0583062544442902,FET
2022-11-03 00:00:00,long,2022-11-08 00:00:00,2022-11-03 12:00:00,-0.0106257378984651,FET
2022-11-08 00:00:00,short,2022-12-04 00:00:00,2022-11-08 12:00:00,-0.0441875014482007,FET
2022-12-07 12:00:00,long,2022-12-26 12:00:00,2022-12-25 12:00:00,0.2251815980629539,FET
2022-12-23 12:00:00,short,2023-03-03 12:00:00,2022-12-26 00:00:00,-0.0917388975641402,FET
2022-12-28 00:00:00,long,2023-02-21 12:00:00,2022-12-30 00:00:00,-0.1207881773399015,FET
2023-02-21 00:00:00,long,2023-02-27 12:00:00,2023-02-27 00:00:00,-0.103741854109733,FET
2023-03-03 00:00:00,short,2023-03-17 00:00:00,2023-03-14 12:00:00,-0.0804784810438378,FET
2023-03-18 12:00:00,short,2023-03-21 12:00:00,2023-03-21 12:00:00,0.0278530934187823,FET
2023-03-22 12:00:00,short,2023-04-14 00:00:00,2023-04-14 00:00:00,0.008774262164318,FET
2023-04-14 12:00:00,long,2023-06-24 12:00:00,2023-04-20 12:00:00,-0.1068216049382716,FET
2023-04-21 00:00:00,short,2023-05-28 00:00:00,2023-05-28 00:00:00,0.3521880374546147,FET
2023-06-05 12:00:00,short,2023-06-22 00:00:00,2023-06-22 00:00:00,-0.0403185664509706,FET
2023-06-23 00:00:00,long,2023-07-18 00:00:00,2023-06-28 12:00:00,-0.1079464285714284,FET
2023-07-06 12:00:00,short,2023-07-27 00:00:00,2023-07-14 00:00:00,-0.1035500594970293,FET
2023-07-20 00:00:00,long,2023-08-26 00:00:00,2023-07-26 00:00:00,-0.0988033072236728,FET
2023-08-15 12:00:00,short,2023-08-29 12:00:00,2023-08-29 12:00:00,-0.044481054365733,FET
2023-08-25 12:00:00,long,2023-09-16 12:00:00,2023-09-16 12:00:00,0.0888991248272685,FET
2023-08-29 12:00:00,long,2023-09-16 12:00:00,2023-09-16 12:00:00,0.0944444444444445,FET
2023-09-14 00:00:00,long,2023-12-07 00:00:00,2023-10-09 12:00:00,-0.1037903582485625,FET
2023-10-21 00:00:00,long,2023-12-07 00:00:00,2023-12-07 00:00:00,1.1847393992932864,FET
2023-12-12 00:00:00,long,2024-02-15 12:00:00,2024-02-10 12:00:00,0.1883081405936988,FET
2024-02-12 12:00:00,long,2024-04-02 00:00:00,2024-03-24 12:00:00,2.6502621722846444,FET
2024-03-24 00:00:00,long,2024-05-10 12:00:00,2024-04-13 12:00:00,-0.255995074493202,FET
2024-04-12 12:00:00,short,2024-04-29 12:00:00,2024-04-26 12:00:00,-0.0490156867973159,FET
2024-04-28 12:00:00,short,2024-05-15 12:00:00,2024-05-11 00:00:00,-0.0331849000872698,FET
2024-05-10 12:00:00,short,2024-05-15 12:00:00,2024-05-12 12:00:00,-0.0103374511407035,FET
2024-05-15 12:00:00,long,2024-05-19 12:00:00,2024-05-19 12:00:00,-0.0054504364780429,FET
2024-05-20 00:00:00,long,2024-05-26 00:00:00,2024-05-26 00:00:00,-0.0062397663406646,FET
2024-05-27 12:00:00,long,2024-07-17 12:00:00,2024-05-30 00:00:00,-0.0738669127225356,FET
2024-05-29 12:00:00,short,2024-06-26 00:00:00,2024-06-26 00:00:00,0.267870036101083,FET
2024-06-27 00:00:00,short,2024-08-21 12:00:00,2024-08-21 12:00:00,0.7116973088196112,FET
2024-08-23 12:00:00,long,2024-09-06 00:00:00,2024-09-06 00:00:00,-0.1160862354892207,FET
2024-09-06 12:00:00,long,2024-10-03 00:00:00,2024-10-03 00:00:00,0.2965823970037451,FET
2024-10-04 00:00:00,long,,2024-10-10 12:00:00,-0.0835434472934472,FET
2024-10-09 12:00:00,short,,2024-10-29 12:00:00,,FET
2021-04-15 00:00:00,long,2021-08-01 12:00:00,2021-04-18 00:00:00,-0.2045694027033503,FIL
2021-04-23 00:00:00,short,2021-05-06 00:00:00,2021-05-06 00:00:00,-0.0988617837962929,FIL
2021-05-06 12:00:00,short,2021-07-06 00:00:00,2021-07-06 00:00:00,1.675434394460654,FIL
2021-07-05 00:00:00,short,2021-10-07 00:00:00,2021-08-11 12:00:00,-0.2242406153012802,FIL
2021-08-02 00:00:00,long,2021-09-07 12:00:00,2021-09-07 12:00:00,0.3816317228805834,FIL
2021-09-17 12:00:00,long,2021-11-10 12:00:00,2021-09-20 00:00:00,-0.0864203287096397,FIL
2021-10-17 12:00:00,short,2021-10-31 12:00:00,2021-10-31 12:00:00,-0.0266727632982777,FIL
2021-11-09 12:00:00,long,2022-04-10 00:00:00,2021-11-16 00:00:00,-0.128236131934033,FIL
2021-11-15 12:00:00,short,2021-12-27 12:00:00,2021-12-27 12:00:00,0.4897023773146733,FIL
2022-01-05 12:00:00,short,2022-02-28 12:00:00,2022-02-28 12:00:00,0.5241379310344827,FIL
2022-03-25 12:00:00,short,2022-07-07 12:00:00,2022-03-27 12:00:00,-0.0924702487758705,FIL
2022-03-27 12:00:00,long,2022-04-10 00:00:00,2022-04-10 00:00:00,-0.0914556962025316,FIL
2022-07-08 00:00:00,short,2022-07-21 12:00:00,2022-07-21 00:00:00,0.0124999999999999,FIL
2022-07-22 00:00:00,long,2022-07-25 00:00:00,2022-07-22 12:00:00,-0.058578856152513,FIL
2022-07-22 12:00:00,short,2022-07-27 12:00:00,2022-07-24 00:00:00,-0.0512013643308847,FIL
2022-07-25 00:00:00,short,2022-08-15 12:00:00,2022-07-28 00:00:00,-0.0464632454923716,FIL
2022-07-28 00:00:00,long,2022-08-14 12:00:00,2022-08-14 00:00:00,0.4484402079722707,FIL
2022-08-15 00:00:00,short,2022-09-11 12:00:00,2022-08-16 12:00:00,-0.0571127685050276,FIL
2022-08-15 12:00:00,long,2022-10-30 12:00:00,2022-08-18 12:00:00,-0.0559204275534441,FIL
2022-09-13 12:00:00,short,2022-10-26 00:00:00,2022-10-26 00:00:00,0.1274651274651275,FIL
2022-10-29 12:00:00,long,2023-02-09 00:00:00,2022-11-08 12:00:00,-0.1342919580419581,FIL
2022-11-08 12:00:00,short,2022-12-02 12:00:00,2022-12-02 12:00:00,0.0235042735042736,FIL
2022-12-11 12:00:00,short,2023-01-04 00:00:00,2023-01-04 00:00:00,0.3401174168297458,FIL
2023-01-09 00:00:00,long,2023-02-09 00:00:00,2023-02-09 00:00:00,0.3561027270320358,FIL
2023-02-15 12:00:00,long,2023-03-03 00:00:00,2023-03-03 00:00:00,0.1543862848805397,FIL
2023-03-03 00:00:00,short,2023-03-23 12:00:00,2023-03-13 12:00:00,-0.0390197848416683,FIL
2023-03-24 12:00:00,short,2023-05-28 12:00:00,2023-05-28 12:00:00,0.2104173477171189,FIL
2023-06-02 00:00:00,long,2023-06-24 12:00:00,2023-06-05 12:00:00,-0.1014587535296489,FIL
2023-06-05 12:00:00,short,2023-07-26 12:00:00,2023-07-18 12:00:00,0.095064935064935,FIL
2023-07-26 00:00:00,short,2023-09-15 00:00:00,2023-07-27 00:00:00,-0.0343962341453131,FIL
2023-09-21 00:00:00,short,2023-10-12 12:00:00,2023-10-10 12:00:00,0.0180967238689546,FIL
2023-10-06 00:00:00,long,2023-10-09 00:00:00,2023-10-09 00:00:00,-0.008830694275274,FIL
2023-10-10 00:00:00,short,2023-12-02 12:00:00,2023-10-16 12:00:00,-0.0393980267621971,FIL
2023-10-21 12:00:00,long,2023-12-05 00:00:00,2023-11-26 12:00:00,0.4374438790781203,FIL
2023-11-22 00:00:00,long,2023-12-11 00:00:00,2023-12-11 00:00:00,0.0835437227450079,FIL
2023-12-11 12:00:00,short,2024-02-08 12:00:00,2023-12-15 12:00:00,-0.0567194685743485,FIL
2023-12-14 00:00:00,long,2024-01-08 00:00:00,2024-01-08 00:00:00,0.1262386457473163,FIL
2024-01-10 12:00:00,long,2024-02-14 12:00:00,2024-01-19 12:00:00,-0.125906260518344,FIL
2024-02-14 00:00:00,long,2024-03-16 12:00:00,2024-03-16 12:00:00,0.5743926228054619,FIL
2024-03-17 12:00:00,long,2024-05-23 12:00:00,2024-03-20 00:00:00,-0.1532190735694822,FIL
2024-03-19 12:00:00,short,2024-04-08 00:00:00,2024-03-25 12:00:00,-0.1460175916318693,FIL
2024-04-02 00:00:00,short,2024-05-15 12:00:00,2024-05-15 12:00:00,0.484635193133047,FIL
2024-05-18 12:00:00,short,2024-05-24 12:00:00,2024-05-24 00:00:00,0.0040763784595578,FIL
2024-05-23 12:00:00,short,2024-06-04 12:00:00,2024-05-27 12:00:00,-0.05979050931935,FIL
2024-05-25 12:00:00,long,2024-06-03 12:00:00,2024-06-03 12:00:00,-0.0228105228105228,FIL
2024-06-03 12:00:00,short,2024-07-15 12:00:00,2024-06-04 12:00:00,-0.0428564102648936,FIL
2024-06-04 12:00:00,long,2024-06-10 00:00:00,2024-06-10 00:00:00,-0.008894109749958,FIL
2024-06-10 12:00:00,short,2024-07-15 12:00:00,2024-07-15 12:00:00,0.3232069438099589,FIL
2024-07-16 00:00:00,short,2024-09-09 12:00:00,2024-08-01 00:00:00,0.0676059819552588,FIL
2024-08-02 12:00:00,short,2024-09-09 12:00:00,2024-08-20 00:00:00,0.0756302521008402,FIL
2024-08-22 00:00:00,long,2024-09-21 00:00:00,2024-08-30 12:00:00,-0.1192933537051184,FIL
2024-09-01 00:00:00,short,2024-09-09 12:00:00,2024-09-09 12:00:00,-0.0365125642093571,FIL
2024-09-11 00:00:00,short,2024-09-14 12:00:00,2024-09-14 12:00:00,-0.0372826307598619,FIL
2024-09-20 00:00:00,long,2024-10-05 12:00:00,2024-10-05 00:00:00,-0.0400105988341282,FIL
2024-10-02 12:00:00,short,2024-10-14 12:00:00,2024-10-06 00:00:00,0.0068298235628911,FIL
2024-10-06 12:00:00,long,2024-10-21 12:00:00,2024-10-08 12:00:00,-0.0785131116517977,FIL
2024-10-20 12:00:00,long,2024-10-21 12:00:00,2024-10-21 12:00:00,-0.0401404917210237,FIL
2024-10-23 00:00:00,short,2024-10-28 12:00:00,2024-10-23 12:00:00,-0.0010796221322537,FIL
2021-03-31 00:00:00,short,2021-04-18 12:00:00,2021-04-17 00:00:00,-0.2500445637330972,FTM
2021-04-18 12:00:00,long,2021-05-15 12:00:00,2021-04-19 12:00:00,-0.1063895060269439,FTM
2021-05-16 00:00:00,long,2021-07-30 00:00:00,2021-05-19 00:00:00,-0.2311470443989267,FTM
2021-05-19 00:00:00,short,2021-06-17 00:00:00,2021-06-17 00:00:00,0.7173324920140394,FTM
2021-07-07 12:00:00,short,2021-09-22 12:00:00,2021-08-11 00:00:00,-0.1512308286472901,FTM
2021-07-29 12:00:00,long,2021-09-20 00:00:00,2021-09-20 00:00:00,3.7715247715247706,FTM
2021-09-21 12:00:00,short,2021-12-22 00:00:00,2021-09-25 00:00:00,-0.2541983590315202,FTM
2021-10-02 12:00:00,long,2021-11-10 00:00:00,2021-11-10 00:00:00,0.954749657064472,FTM
2021-12-22 12:00:00,short,2022-01-23 00:00:00,2021-12-24 00:00:00,-0.1888953947136323,FTM
2021-12-24 00:00:00,long,2022-01-20 12:00:00,2022-01-20 12:00:00,0.3479237372729089,FTM
2022-01-22 00:00:00,short,2022-03-02 00:00:00,2022-02-16 00:00:00,-0.0499510751533377,FTM
2022-03-02 12:00:00,short,2022-06-25 00:00:00,2022-06-25 00:00:00,5.504156913390911,FTM
2022-06-26 12:00:00,short,2022-08-20 00:00:00,2022-08-04 12:00:00,-0.2446650742999052,FTM
2022-07-18 00:00:00,long,2022-08-18 12:00:00,2022-08-18 00:00:00,0.2203329791002481,FTM
2022-08-19 00:00:00,short,2022-10-25 12:00:00,2022-10-25 12:00:00,0.4211446555542604,FTM
2022-11-09 00:00:00,short,2022-11-29 00:00:00,2022-11-29 00:00:00,-0.0709820656772912,FTM
2022-11-30 00:00:00,long,2022-12-16 00:00:00,2022-12-16 00:00:00,-0.0827472072817542,FTM
2022-12-16 12:00:00,short,2023-01-03 00:00:00,2023-01-03 00:00:00,-0.0662565073355418,FTM
2023-01-05 00:00:00,long,2023-02-13 00:00:00,2023-02-13 00:00:00,0.96375,FTM
2023-02-13 12:00:00,long,2023-03-18 12:00:00,2023-03-08 12:00:00,-0.1969380263442022,FTM
2023-02-24 12:00:00,short,2023-03-14 12:00:00,2023-03-14 12:00:00,-0.0269985790221567,FTM
2023-03-17 12:00:00,long,2023-04-03 00:00:00,2023-03-25 12:00:00,-0.1429183894467415,FTM
2023-04-03 12:00:00,long,2023-06-24 12:00:00,2023-04-25 00:00:00,-0.1071857803213734,FTM
2023-04-21 12:00:00,short,2023-07-08 00:00:00,2023-06-23 00:00:00,0.5552900082728194,FTM
2023-06-23 12:00:00,long,2023-07-14 12:00:00,2023-07-07 00:00:00,-0.1554095864058993,FTM
2023-07-06 12:00:00,short,2023-07-08 00:00:00,2023-07-08 00:00:00,-0.0182815356489943,FTM
2023-07-09 00:00:00,short,2023-08-11 00:00:00,2023-07-13 12:00:00,-0.1143475374283939,FTM
2023-07-13 12:00:00,long,2023-10-02 12:00:00,2023-07-16 12:00:00,-0.1429775828460039,FTM
2023-08-15 00:00:00,short,2023-09-29 12:00:00,2023-09-29 12:00:00,0.2311265969802554,FTM
2023-10-01 00:00:00,long,2023-10-22 00:00:00,2023-10-09 00:00:00,-0.0861244541484715,FTM
2023-10-08 00:00:00,short,2023-10-21 12:00:00,2023-10-21 12:00:00,-0.072946996328792,FTM
2023-10-21 12:00:00,long,2023-11-27 12:00:00,2023-11-27 12:00:00,0.4920973406924234,FTM
2023-11-28 12:00:00,long,2024-01-03 12:00:00,2024-01-03 12:00:00,0.3505674653215636,FTM
2024-01-04 12:00:00,long,2024-02-12 00:00:00,2024-01-06 00:00:00,-0.1331272241992881,FTM
2024-01-06 00:00:00,short,2024-04-04 00:00:00,2024-02-06 00:00:00,0.1168939604787084,FTM
2024-02-05 12:00:00,short,2024-04-04 00:00:00,2024-02-19 00:00:00,-0.156139957160767,FTM
2024-02-12 12:00:00,long,2024-04-02 00:00:00,2024-04-01 12:00:00,1.25535358565737,FTM
2024-04-05 00:00:00,short,2024-05-06 00:00:00,2024-04-09 12:00:00,-0.2397540547632387,FTM
2024-05-10 12:00:00,short,2024-06-03 00:00:00,2024-05-16 00:00:00,-0.1290834095375217,FTM
2024-05-16 00:00:00,long,2024-06-01 00:00:00,2024-05-31 00:00:00,-0.0645259566171094,FTM
2024-06-01 12:00:00,long,2024-07-22 00:00:00,2024-06-07 12:00:00,-0.0538989077978154,FTM
2024-06-02 12:00:00,short,2024-07-19 12:00:00,2024-07-17 12:00:00,0.4597614088240864,FTM
2024-07-18 12:00:00,short,2024-09-06 00:00:00,2024-08-18 00:00:00,0.3124827776246899,FTM
2024-08-21 12:00:00,long,2024-09-03 12:00:00,2024-09-03 12:00:00,-0.1143901374645428,FTM
2024-09-05 12:00:00,short,2024-10-27 12:00:00,2024-09-09 00:00:00,-0.147672891766547,FTM
2024-09-09 12:00:00,long,2024-10-05 12:00:00,2024-10-05 12:00:00,0.2766824938067713,FTM
2024-10-06 12:00:00,long,,2024-10-29 12:00:00,,FTM
2024-10-29 00:00:00,long,,2024-10-29 12:00:00,,FTM
2021-04-09 00:00:00,long,2021-05-06 00:00:00,2021-04-18 00:00:00,-0.2138331962680431,HBAR
2021-04-18 00:00:00,short,2021-04-20 12:00:00,2021-04-20 12:00:00,-0.1588629639339351,HBAR
2021-05-02 00:00:00,short,2021-05-26 00:00:00,2021-05-13 12:00:00,-0.0925352222353116,HBAR
2021-05-13 12:00:00,long,2021-07-17 12:00:00,2021-05-19 00:00:00,-0.1847764318827573,HBAR
2021-07-02 00:00:00,short,2021-07-17 00:00:00,2021-07-17 00:00:00,0.0316195861993964,HBAR
2021-07-17 00:00:00,long,2021-07-26 12:00:00,2021-07-18 12:00:00,-0.0545982828978748,HBAR
2021-07-18 12:00:00,short,2021-07-26 00:00:00,2021-07-26 00:00:00,-0.0865696530469363,HBAR
2021-07-26 00:00:00,long,2021-08-30 12:00:00,2021-08-30 12:00:00,0.1861681612187831,HBAR
2021-08-27 12:00:00,long,2021-10-05 12:00:00,2021-10-05 00:00:00,0.5873328088119592,HBAR
2021-10-03 12:00:00,short,2021-10-06 12:00:00,2021-10-06 12:00:00,0.0204055523571931,HBAR
2021-10-06 00:00:00,short,2021-10-28 00:00:00,2021-10-28 00:00:00,0.0349162011173185,HBAR
2021-10-28 00:00:00,long,2021-11-06 00:00:00,2021-11-06 00:00:00,0.0137355238351735,HBAR
2021-11-17 00:00:00,long,2021-12-22 12:00:00,2021-11-18 12:00:00,-0.089756446991404,HBAR
2021-11-18 00:00:00,short,2021-11-20 00:00:00,2021-11-20 00:00:00,-0.0019169329073481,HBAR
2021-11-20 12:00:00,short,2021-12-18 12:00:00,2021-11-21 12:00:00,-0.0459735484545337,HBAR
2021-12-22 00:00:00,long,2022-01-05 12:00:00,2022-01-05 12:00:00,-0.1082589285714284,HBAR
2022-01-05 12:00:00,short,2022-02-04 12:00:00,2022-02-04 12:00:00,0.1686306379520521,HBAR
2022-02-07 00:00:00,long,2022-04-06 00:00:00,2022-02-12 00:00:00,-0.1500728155339805,HBAR
2022-02-14 00:00:00,short,2022-02-22 12:00:00,2022-02-15 00:00:00,-0.1015973598941083,HBAR
2022-02-23 00:00:00,short,2022-03-21 00:00:00,2022-03-21 00:00:00,0.0989994114184815,HBAR
2022-03-27 00:00:00,long,2022-04-08 00:00:00,2022-04-07 00:00:00,-0.1260365595942518,HBAR
2022-04-06 12:00:00,short,2022-06-06 00:00:00,2022-04-07 00:00:00,-0.0434405240400892,HBAR
2022-04-08 12:00:00,short,2022-06-06 00:00:00,2022-06-06 00:00:00,1.1259882682989035,HBAR
2022-07-17 12:00:00,short,2022-09-12 12:00:00,2022-07-20 00:00:00,-0.1488410029731366,HBAR
2022-07-23 12:00:00,long,2022-08-17 12:00:00,2022-08-17 12:00:00,0.0816326530612243,HBAR
2022-08-19 00:00:00,short,2022-09-12 12:00:00,2022-09-12 12:00:00,-0.0221222347206602,HBAR
2022-09-12 12:00:00,long,2022-10-13 00:00:00,2022-09-13 12:00:00,-0.1236483739837396,HBAR
2022-09-13 12:00:00,short,2022-10-11 12:00:00,2022-10-09 12:00:00,0.0671058048579662,HBAR
2022-10-12 00:00:00,long,2022-11-05 12:00:00,2022-10-20 12:00:00,-0.1155444785276073,HBAR
2022-10-20 12:00:00,short,2022-10-29 12:00:00,2022-10-27 00:00:00,-0.0511779041429731,HBAR
2022-10-30 12:00:00,short,2022-11-03 00:00:00,2022-11-03 00:00:00,-0.0122249388753056,HBAR
2022-11-04 00:00:00,long,2023-02-06 12:00:00,2022-11-06 12:00:00,-0.0386326860841423,HBAR
2022-11-06 12:00:00,short,2023-01-09 00:00:00,2023-01-09 00:00:00,0.3524027459954233,HBAR
2023-01-11 12:00:00,long,2023-02-06 12:00:00,2023-02-06 12:00:00,0.4601528384279476,HBAR
2023-02-25 12:00:00,short,2023-03-23 12:00:00,2023-03-22 12:00:00,0.1895321173671689,HBAR
2023-03-24 00:00:00,short,2023-04-13 00:00:00,2023-03-31 12:00:00,-0.1995244699821675,HBAR
2023-04-14 00:00:00,long,2023-06-22 12:00:00,2023-04-19 00:00:00,-0.0642857142857141,HBAR
2023-04-19 00:00:00,short,2023-05-28 12:00:00,2023-05-28 12:00:00,0.191890617633192,HBAR
2023-05-29 00:00:00,short,2023-07-07 00:00:00,2023-07-07 00:00:00,0.126068376068376,HBAR
2023-07-06 00:00:00,long,2023-07-26 00:00:00,2023-07-26 00:00:00,0.0772442588726514,HBAR
2023-07-26 12:00:00,long,2023-08-17 12:00:00,2023-08-06 12:00:00,0.0482791586998088,HBAR
2023-10-02 12:00:00,short,2023-10-21 12:00:00,2023-10-21 12:00:00,0.0188487009679063,HBAR
2024-01-07 12:00:00,short,2024-02-06 12:00:00,2024-02-06 12:00:00,0.0124537192864355,HBAR
2024-02-07 00:00:00,short,2024-03-20 00:00:00,2024-02-18 00:00:00,-0.1656823485350465,HBAR
2024-02-12 12:00:00,long,2024-03-05 12:00:00,2024-03-05 12:00:00,0.2327261306532662,HBAR
2024-03-19 12:00:00,short,2024-04-23 12:00:00,2024-03-25 12:00:00,-0.1158814374337892,HBAR
2024-04-23 12:00:00,long,2024-09-22 00:00:00,2024-04-28 12:00:00,-0.338749200255918,HBAR
2024-05-23 12:00:00,short,2024-07-15 12:00:00,2024-07-15 12:00:00,0.3957065043255368,HBAR
2024-07-16 00:00:00,short,2024-08-21 12:00:00,2024-08-20 00:00:00,0.3719981875849569,HBAR
2024-08-27 12:00:00,short,2024-09-19 00:00:00,2024-09-19 00:00:00,0.0096153846153845,HBAR
2024-09-21 00:00:00,long,2024-10-05 12:00:00,2024-10-05 12:00:00,-0.0314814814814814,HBAR
2024-10-06 12:00:00,long,,2024-10-09 12:00:00,-0.0728729281767955,HBAR
2024-10-16 00:00:00,short,2024-10-20 12:00:00,2024-10-20 12:00:00,-0.0054644808743169,HBAR
2024-10-21 00:00:00,short,,2024-10-29 12:00:00,,HBAR
2021-07-26 00:00:00,long,2021-08-24 12:00:00,2021-07-27 00:00:00,-0.1072837658017299,ICP
2021-07-26 12:00:00,short,2021-09-11 00:00:00,2021-08-06 00:00:00,-0.1011862791436475,ICP
2021-08-25 12:00:00,long,2021-11-06 00:00:00,2021-09-13 12:00:00,-0.1895866838211644,ICP
2021-09-10 12:00:00,short,2021-10-05 00:00:00,2021-10-05 00:00:00,0.0836387870709762,ICP
2021-10-08 12:00:00,short,2021-12-27 12:00:00,2021-12-27 12:00:00,0.6516995383969786,ICP
2021-11-16 00:00:00,short,2021-12-27 12:00:00,2021-12-27 12:00:00,0.4519513218631976,ICP
2022-01-04 12:00:00,long,2022-01-17 12:00:00,2022-01-17 12:00:00,-0.1266646936963598,ICP
2022-02-08 00:00:00,short,2022-04-09 00:00:00,2022-04-09 00:00:00,0.2905012461921905,ICP
2022-04-08 12:00:00,short,2022-06-02 12:00:00,2022-06-02 12:00:00,1.0930232558139537,ICP
2022-06-03 00:00:00,short,2022-07-04 12:00:00,2022-07-04 12:00:00,0.4884135472370767,ICP
2022-07-05 00:00:00,short,2022-08-16 00:00:00,2022-07-08 12:00:00,-0.2718446601941747,ICP
2022-07-13 00:00:00,long,2022-07-23 00:00:00,2022-07-23 00:00:00,-0.0109204368174727,ICP
2022-07-26 12:00:00,long,2022-09-12 00:00:00,2022-08-26 12:00:00,-0.1109559939301971,ICP
2022-09-11 12:00:00,long,2022-11-06 00:00:00,2022-09-14 00:00:00,-0.1120717270194985,ICP
2022-09-14 12:00:00,short,2022-10-04 12:00:00,2022-10-04 12:00:00,0.016538926986688,ICP
2022-11-02 00:00:00,short,2022-12-02 00:00:00,2022-11-04 12:00:00,-0.1263872726956943,ICP
2022-11-04 12:00:00,long,2022-12-31 12:00:00,2022-11-08 00:00:00,-0.1283807829181494,ICP
2022-12-15 12:00:00,short,2022-12-29 00:00:00,2022-12-29 00:00:00,-0.0333538461538461,ICP
2023-01-01 12:00:00,long,2023-02-06 12:00:00,2023-02-06 12:00:00,0.3369808505346927,ICP
2023-02-07 00:00:00,long,2023-03-02 00:00:00,2023-03-02 00:00:00,0.0391837094499294,ICP
2023-05-01 12:00:00,short,2023-07-07 00:00:00,2023-06-23 00:00:00,0.4212634822804313,ICP
2023-06-27 12:00:00,long,2023-07-12 12:00:00,2023-06-30 12:00:00,-0.1140606969766905,ICP
2023-07-06 12:00:00,short,2023-07-10 12:00:00,2023-07-10 12:00:00,-0.0141050583657587,ICP
2023-07-12 00:00:00,long,2023-07-30 12:00:00,2023-07-17 00:00:00,-0.0474952221691351,ICP
2023-07-19 12:00:00,short,2023-07-27 12:00:00,2023-07-27 12:00:00,-0.0310262529832935,ICP
2023-07-28 12:00:00,long,2023-08-02 00:00:00,2023-08-02 00:00:00,-0.0287436254056561,ICP
2023-08-01 12:00:00,long,2023-10-17 12:00:00,2023-08-03 12:00:00,-0.0528644486245004,ICP
2023-10-09 00:00:00,short,2023-10-18 00:00:00,2023-10-16 12:00:00,-0.0961254175925158,ICP
2023-10-15 00:00:00,long,2023-10-17 12:00:00,2023-10-16 12:00:00,-0.0114317250078838,ICP
2023-10-17 12:00:00,short,2024-01-26 12:00:00,2023-10-21 12:00:00,-0.0485855540368828,ICP
2023-10-20 00:00:00,long,2023-11-28 00:00:00,2023-11-27 12:00:00,0.4124919717405269,ICP
2024-01-21 12:00:00,short,2024-02-02 00:00:00,2024-01-27 12:00:00,-0.1437253229339684,ICP
2024-02-02 00:00:00,long,2024-02-23 00:00:00,2024-02-23 00:00:00,-0.0212201069855254,ICP
2024-02-26 12:00:00,long,2024-03-15 00:00:00,2024-02-28 12:00:00,-0.130583983922084,ICP
2024-03-16 00:00:00,long,2024-04-09 12:00:00,2024-03-16 12:00:00,-0.0509168476574619,ICP
2024-03-16 12:00:00,short,2024-03-24 00:00:00,2024-03-22 00:00:00,-0.0783930863661839,ICP
2024-03-24 12:00:00,long,2024-04-09 12:00:00,2024-04-09 12:00:00,0.0877784387599973,ICP
2024-04-10 00:00:00,short,2024-04-28 12:00:00,2024-04-28 12:00:00,0.1178520625889048,ICP
2024-04-30 00:00:00,short,2024-06-07 00:00:00,2024-06-07 00:00:00,0.0011120819763283,ICP
2024-06-07 00:00:00,long,2024-08-24 00:00:00,2024-06-07 12:00:00,-0.0381750157529929,ICP
2024-06-07 12:00:00,short,2024-07-13 00:00:00,2024-07-13 00:00:00,0.404289021566955,ICP
2024-08-03 00:00:00,short,2024-08-21 12:00:00,2024-08-21 12:00:00,0.0700945278513722,ICP
2024-08-23 12:00:00,long,2024-09-17 12:00:00,2024-08-30 12:00:00,-0.1389168874553622,ICP
2024-09-01 12:00:00,short,2024-09-09 12:00:00,2024-09-09 12:00:00,-0.0749935683046051,ICP
2024-09-10 12:00:00,long,2024-09-17 12:00:00,2024-09-17 12:00:00,-0.1184770436730122,ICP
2024-09-18 12:00:00,long,2024-10-01 12:00:00,2024-10-01 12:00:00,-0.0108974358974358,ICP
2024-10-03 00:00:00,short,2024-10-25 00:00:00,2024-10-04 12:00:00,-0.0535426093068108,ICP
2024-10-04 00:00:00,long,,2024-10-10 12:00:00,-0.0611646586345383,ICP
2024-10-25 12:00:00,short,2024-10-29 00:00:00,2024-10-29 00:00:00,-0.052269093592424,ICP
2022-04-07 00:00:00,long,2022-06-30 00:00:00,2022-04-11 12:00:00,-0.1886898016997166,IMX
2022-04-11 00:00:00,short,2022-05-30 00:00:00,2022-05-30 00:00:00,0.7549295774647888,IMX
2022-06-01 12:00:00,short,2022-06-27 00:00:00,2022-06-26 00:00:00,0.1243432574430822,IMX
2022-06-26 12:00:00,short,2022-07-13 00:00:00,2022-06-29 00:00:00,-0.1359486410398085,IMX
2022-06-29 00:00:00,long,2022-07-15 00:00:00,2022-07-15 00:00:00,-0.0124999999999999,IMX
2022-07-25 12:00:00,short,2022-09-09 12:00:00,2022-07-28 12:00:00,-0.1334958028702951,IMX
2022-09-13 12:00:00,short,2022-10-04 12:00:00,2022-10-04 12:00:00,0.0081300813008131,IMX
2022-11-04 00:00:00,long,2023-02-22 00:00:00,2022-11-07 00:00:00,-0.1215634218289086,IMX
2022-12-12 00:00:00,short,2022-12-19 12:00:00,2022-12-19 12:00:00,-0.0614525139664805,IMX
2022-12-21 12:00:00,short,2023-01-08 12:00:00,2023-01-08 12:00:00,0.0242214532871971,IMX
